config,network,rmse,mape,rhat_sigma,VaR_1_0,VaR_10_0,VaR_0_1,VaR_5_0,nu
505,1,0.014093721039692758,0.9611103272524564,1.0593725,0.03819918144611187,0.11050477489768076,0.01227830832196453,0.08049113233287858,10.0
506,2,0.014203404006110391,0.9940755662311476,1.0072374,0.03956343792633015,0.10914051841746249,0.010914051841746248,0.08049113233287858,10.0
507,3,0.014134406362008621,0.9722265387607236,1.0305741,0.03819918144611187,0.11186903137789904,0.010914051841746248,0.08185538881309687,10.0
508,4,0.01410902684607671,0.9272193106167486,1.0675758,0.036834924965893585,0.11050477489768076,0.01227830832196453,0.08185538881309687,10.0
509,1,0.01411155929571822,0.9524798778846625,1.5061768,0.03956343792633015,0.10641200545702592,0.01227830832196453,0.0791268758526603,10.0
51,3,0.014198563015394199,1.003914511458273,1.48927,0.02455661664392906,0.12687585266030013,0.002728512960436562,0.08321964529331514,3.0
510,2,0.014185172349302617,0.992756096897586,2.2262256,0.030013642564802184,0.09686221009549795,0.009549795361527967,0.06548431105047749,10.0
511,3,0.014202749689289501,1.009963727329864,1.915448,0.040927694406548434,0.10914051841746249,0.01227830832196453,0.08185538881309687,10.0
512,4,0.01411530069082721,0.9595812097302581,1.6334462,0.040927694406548434,0.11323328785811733,0.01227830832196453,0.08321964529331514,10.0
513,1,0.014115296503063457,0.9491272397458839,1.0385915,0.040927694406548434,0.11050477489768076,0.01227830832196453,0.08321964529331514,10.0
514,2,0.014323830594550245,0.9676911245604054,1.3735043,0.03819918144611187,0.1077762619372442,0.01227830832196453,0.08321964529331514,10.0
515,3,0.014158771617269117,0.9840372959570157,1.0000178,0.040927694406548434,0.10914051841746249,0.01227830832196453,0.08185538881309687,10.0
516,4,0.014110212121463775,0.9186128364859468,1.0895497,0.03956343792633015,0.1145975443383356,0.01227830832196453,0.08185538881309687,10.0
517,1,0.014132555887425909,0.9436134404563964,1.6413355,0.03819918144611187,0.10504774897680765,0.010914051841746248,0.08049113233287858,10.0
518,2,0.014204472105012904,1.014118310868476,1.5352949,0.027285129604365622,0.0941336971350614,0.008185538881309686,0.058663028649386086,10.0
519,3,0.014202240200202342,0.9978501008859544,1.9026895,0.040927694406548434,0.11186903137789904,0.01227830832196453,0.08321964529331514,10.0
52,4,0.014110445448444546,0.9748001982841387,1.5614918,0.023192360163710776,0.12824010914051842,0.002728512960436562,0.08321964529331514,3.0
520,4,0.01410014359310039,0.9320524832795384,1.6158047,0.036834924965893585,0.11186903137789904,0.010914051841746248,0.08185538881309687,10.0
521,1,0.014211669922153078,1.0009932774062276,1.1143214,0.03137789904502047,0.09822646657571624,0.009549795361527967,0.06821282401091405,10.0
522,2,0.014215128046418654,0.9535112645451621,1.5209398,0.02455661664392906,0.08458390177353342,0.005457025920873124,0.05320600272851296,10.0
523,3,0.014067829401043772,0.9337835142802112,1.2505882,0.04365620736698499,0.12278308321964529,0.013642564802182811,0.08594815825375171,10.0
524,4,0.01408867657720113,0.9452628207356792,1.4402461,0.034106412005457026,0.10641200545702592,0.009549795361527967,0.07776261937244201,10.0
525,1,0.014256541393754353,0.9572227079588184,1.9836771,0.03819918144611187,0.10641200545702592,0.010914051841746248,0.0791268758526603,10.0
526,2,0.014209308409478828,1.0293081528148702,1.3152971,0.019099590723055934,0.08185538881309687,0.004092769440654843,0.0504774897680764,10.0
527,3,0.014199948916963263,1.001060549633284,2.320286,0.04365620736698499,0.11869031377899045,0.015006821282401092,0.08594815825375171,10.0
528,4,0.01409468101648574,0.9476725293586126,1.0064137,0.04365620736698499,0.11869031377899045,0.01227830832196453,0.08594815825375171,10.0
529,1,0.014100707747282327,0.9639214079749812,1.3235685,0.04229195088676671,0.11050477489768076,0.01227830832196453,0.08185538881309687,10.0
53,1,0.014174493295959944,0.9695110472245861,1.1543133,0.021828103683492497,0.12551159618008187,0.002728512960436562,0.08185538881309687,3.0
530,2,0.014193424397763261,1.0015953321030704,1.0206617,0.036834924965893585,0.1009549795361528,0.010914051841746248,0.07503410641200546,10.0
531,3,0.014187339941051234,0.9961493887892195,1.1226321,0.040927694406548434,0.11050477489768076,0.010914051841746248,0.08185538881309687,10.0
532,4,0.014138827644669333,0.9812194274066259,1.5145415,0.036834924965893585,0.11186903137789904,0.01227830832196453,0.08321964529331514,10.0
533,1,0.014115661679432815,0.9566987300006821,1.2658389,0.03819918144611187,0.10914051841746249,0.010914051841746248,0.08321964529331514,10.0
534,2,0.014207872519980626,1.0084745706645224,1.2405497,0.02455661664392906,0.09004092769440655,0.0068212824010914054,0.05593451568894952,10.0
535,3,0.014208779961005669,1.0017441584887061,1.1081787,0.040927694406548434,0.1077762619372442,0.013642564802182811,0.08185538881309687,10.0
536,4,0.014120798787353325,0.9646792782621137,1.42445,0.03819918144611187,0.11186903137789904,0.01227830832196453,0.08321964529331514,10.0
537,1,0.014139349988813006,0.9443877468660014,1.0496603,0.03956343792633015,0.10914051841746249,0.010914051841746248,0.08049113233287858,10.0
538,2,0.014201703704974875,1.0080553740394467,1.376854,0.03547066848567531,0.1009549795361528,0.010914051841746248,0.07639836289222374,10.0
539,3,0.01419039738096541,0.9966759516447214,1.0895634,0.040927694406548434,0.1077762619372442,0.01227830832196453,0.08321964529331514,10.0
54,2,0.014194295627196245,1.0019989923998633,2.6440334,0.005457025920873124,0.06821282401091405,0.0,0.03819918144611187,3.0
540,4,0.014117650860790237,0.9544653450888826,1.3142824,0.04229195088676671,0.11186903137789904,0.01227830832196453,0.08321964529331514,10.0
541,1,0.01412685401150415,0.9438881124181495,1.0220342,0.03819918144611187,0.10504774897680765,0.010914051841746248,0.07776261937244201,10.0
542,2,0.014205034720320779,1.0058743707316011,1.4115499,0.023192360163710776,0.08458390177353342,0.0068212824010914054,0.054570259208731244,10.0
543,3,0.014208537514582977,1.0006559867657276,2.316855,0.04229195088676671,0.10914051841746249,0.01227830832196453,0.08321964529331514,10.0
544,4,0.014103006634064098,0.9444613943800302,2.069726,0.04229195088676671,0.1145975443383356,0.01227830832196453,0.08458390177353342,10.0
545,1,0.014211195270394173,0.895268279971588,1.0002719,0.03956343792633015,0.11050477489768076,0.010914051841746248,0.07639836289222374,10.0
546,2,0.01421774135763925,0.9999367212498974,1.3432558,0.027285129604365622,0.0927694406548431,0.009549795361527967,0.06002728512960437,10.0
547,3,0.014108810830090286,0.9216677146143752,1.0531133,0.04365620736698499,0.12141882673942701,0.013642564802182811,0.08594815825375171,10.0
548,4,0.014268115578859089,1.0573706720408123,1.6780531,0.04638472032742155,0.11323328785811733,0.015006821282401092,0.08458390177353342,10.0
549,1,0.01414241766067394,0.9500456241084593,1.2361149,0.034106412005457026,0.09822646657571624,0.010914051841746248,0.06821282401091405,10.0
55,3,0.014201299708584995,1.0041048355519013,1.6238204,0.021828103683492497,0.12551159618008187,0.002728512960436562,0.08321964529331514,3.0
550,2,0.014200961881842169,1.0100627544298324,3.1667578,0.017735334242837655,0.07776261937244201,0.004092769440654843,0.04911323328785812,10.0
551,3,0.014196244749441854,0.9954814087744477,2.607306,0.04229195088676671,0.11323328785811733,0.01227830832196453,0.08458390177353342,10.0
552,4,0.01413111634050538,0.9618076331998738,1.3501366,0.04229195088676671,0.11732605729877217,0.013642564802182811,0.08321964529331514,10.0
553,1,0.014110988695784539,0.9675204511171818,1.0333261,0.03819918144611187,0.10641200545702592,0.01227830832196453,0.0791268758526603,10.0
554,2,0.014217591799248142,1.007707873287075,1.3654798,0.036834924965893585,0.10231923601637108,0.01227830832196453,0.0791268758526603,10.0
555,3,0.01420020501596926,0.9969620997707308,1.5010117,0.03956343792633015,0.1077762619372442,0.01227830832196453,0.08185538881309687,10.0
556,4,0.014131073915150156,0.9859995237160943,1.299292,0.040927694406548434,0.1077762619372442,0.01227830832196453,0.08185538881309687,10.0
557,1,0.014144993493012752,0.953223464995987,1.1962209,0.03956343792633015,0.1077762619372442,0.01227830832196453,0.08321964529331514,10.0
558,2,0.01419301668212181,1.0038395051977826,2.6461143,0.021828103683492497,0.08458390177353342,0.0068212824010914054,0.05320600272851296,10.0
559,3,0.014202492652537757,1.0021699163096958,1.1061916,0.040927694406548434,0.10914051841746249,0.01227830832196453,0.08185538881309687,10.0
56,4,0.01411864459151469,0.959170708567228,2.139845,0.02455661664392906,0.12687585266030013,0.002728512960436562,0.08321964529331514,3.0
560,4,0.014117159724998024,0.9697239190853242,2.8732283,0.03819918144611187,0.10914051841746249,0.010914051841746248,0.08321964529331514,10.0
561,1,0.014116550956510909,0.9788135678765435,1.3470376,0.036834924965893585,0.10914051841746249,0.010914051841746248,0.08185538881309687,10.0
562,2,0.01416581182310241,0.9811263410429193,2.6472657,0.036834924965893585,0.10231923601637108,0.010914051841746248,0.0791268758526603,10.0
563,3,0.01416657677213964,0.9844109874201538,1.0801299,0.040927694406548434,0.1077762619372442,0.01227830832196453,0.08049113233287858,10.0
564,4,0.014105498261372671,0.9617089168604507,1.0010712,0.036834924965893585,0.10914051841746249,0.01227830832196453,0.08321964529331514,10.0
565,1,0.01410992165278347,0.9699966092706623,2.9741995,0.03819918144611187,0.1077762619372442,0.01227830832196453,0.08185538881309687,10.0
566,2,0.014200060221126994,0.9451576920688827,2.202952,0.020463847203274217,0.08458390177353342,0.005457025920873124,0.0504774897680764,10.0
567,3,0.014205174742797444,1.0035390090019185,1.562942,0.040927694406548434,0.1077762619372442,0.01227830832196453,0.08185538881309687,10.0
568,4,0.014111380767676316,0.9577514324726174,1.8635504,0.040927694406548434,0.1077762619372442,0.01227830832196453,0.08185538881309687,10.0
569,1,0.01416112132834987,1.0137902620778874,2.2345536,0.045020463847203276,0.11869031377899045,0.013642564802182811,0.08321964529331514,10.0
57,1,0.014176214324054155,0.9677638138339894,1.006502,0.021828103683492497,0.12687585266030013,0.002728512960436562,0.08185538881309687,3.0
570,2,0.014296044226854073,0.962007176279857,2.0673404,0.03274215552523874,0.09549795361527967,0.010914051841746248,0.06957708049113233,10.0
571,3,0.014201754787583063,1.0071690139636984,1.7125087,0.03819918144611187,0.10504774897680765,0.013642564802182811,0.07776261937244201,10.0
572,4,0.014101938822556734,0.9548563993630936,1.0858293,0.036834924965893585,0.10641200545702592,0.010914051841746248,0.08049113233287858,10.0
573,1,0.014124333522563334,0.9664450384703241,1.0888473,0.03819918144611187,0.10914051841746249,0.01227830832196453,0.08185538881309687,10.0
574,2,0.01420215021314943,1.008189488625311,1.2726594,0.017735334242837655,0.08049113233287858,0.005457025920873124,0.0504774897680764,10.0
575,3,0.01420391017151616,0.9976219945687285,2.7337074,0.04229195088676671,0.1145975443383356,0.015006821282401092,0.08458390177353342,10.0
576,4,0.014117626262599879,0.9501622609761537,2.101897,0.036834924965893585,0.10368349249658936,0.010914051841746248,0.07503410641200546,10.0
577,1,0.014111147698504158,0.9356462874085184,1.011058,0.036834924965893585,0.09959072305593451,0.01227830832196453,0.07639836289222374,20.0
578,2,0.014203314439927487,0.9979193255738852,1.5748738,0.036834924965893585,0.09959072305593451,0.013642564802182811,0.06957708049113233,20.0
579,3,0.014154413146562987,0.9746430607714501,1.000583,0.03819918144611187,0.1009549795361528,0.01227830832196453,0.07776261937244201,20.0
58,2,0.014279687444012186,0.9516636386424326,2.4456635,0.010914051841746248,0.0927694406548431,0.001364256480218281,0.05320600272851296,3.0
580,4,0.014102668742193873,0.9601427039776637,1.0358692,0.036834924965893585,0.10231923601637108,0.01227830832196453,0.07503410641200546,20.0
581,1,0.014101011059524752,0.9457278661280594,1.4336929,0.036834924965893585,0.10231923601637108,0.01227830832196453,0.07639836289222374,20.0
582,2,0.014206790006754668,0.9991169484387308,2.1821399,0.02592087312414734,0.08458390177353342,0.010914051841746248,0.05320600272851296,20.0
583,3,0.014203717161857693,1.0088466655833626,1.8914667,0.040927694406548434,0.09959072305593451,0.013642564802182811,0.07639836289222374,20.0
584,4,0.01411353515225003,0.94187135850201,1.6208375,0.03956343792633015,0.10231923601637108,0.01227830832196453,0.07776261937244201,20.0
585,1,0.01414004804531621,0.9298717597533899,1.1018511,0.03819918144611187,0.10231923601637108,0.010914051841746248,0.07776261937244201,20.0
586,2,0.014525374554776696,1.0091285859963417,1.3437083,0.03956343792633015,0.09822646657571624,0.013642564802182811,0.07366984993178717,20.0
587,3,0.014157868066366824,0.984471468757544,1.0019388,0.03956343792633015,0.1009549795361528,0.015006821282401092,0.07776261937244201,20.0
588,4,0.014081580428994617,0.9288490881291086,1.0032014,0.036834924965893585,0.1009549795361528,0.013642564802182811,0.07503410641200546,20.0
589,1,0.01413460181433924,0.9421020084329089,1.4377772,0.036834924965893585,0.09959072305593451,0.013642564802182811,0.07366984993178717,20.0
59,3,0.014210033637612808,1.0097505733337124,1.0054265,0.02455661664392906,0.12414733969986358,0.002728512960436562,0.08185538881309687,3.0
590,2,0.014198594526164262,0.9979147045891934,1.1650392,0.027285129604365622,0.08321964529331514,0.010914051841746248,0.05320600272851296,20.0
591,3,0.014195493131910257,0.9921746894857898,1.8628654,0.040927694406548434,0.1009549795361528,0.013642564802182811,0.0791268758526603,20.0
592,4,0.014104378150580587,0.9353727192844724,1.760809,0.036834924965893585,0.1009549795361528,0.013642564802182811,0.07776261937244201,20.0
593,1,0.014165265446940634,1.0300639172586656,1.005356,0.034106412005457026,0.0941336971350614,0.01227830832196453,0.06275579809004093,20.0
594,2,0.014195140053706172,1.010988269380683,1.0618037,0.027285129604365622,0.08594815825375171,0.010914051841746248,0.054570259208731244,20.0
595,3,0.014089237597019239,0.9529941570423499,1.1229026,0.04229195088676671,0.10641200545702592,0.01637107776261937,0.0791268758526603,20.0
596,4,0.014068580495495855,0.9333783805474481,1.4716486,0.03274215552523874,0.09549795361527967,0.01227830832196453,0.06548431105047749,20.0
597,1,0.014259703725324016,0.9640553450379834,1.9780363,0.036834924965893585,0.09686221009549795,0.01227830832196453,0.0723055934515689,20.0
598,2,0.014200418864331762,1.0004854346572207,1.1636839,0.01637107776261937,0.06821282401091405,0.005457025920873124,0.047748976807639835,20.0
599,3,0.01421006080188888,0.9895721209873929,2.3075616,0.04365620736698499,0.10504774897680765,0.019099590723055934,0.08049113233287858,20.0
6,2,0.014188913619690175,0.9984229996939777,2.8452892,0.009549795361527967,0.08458390177353342,0.001364256480218281,0.04911323328785812,3.0
60,4,0.01409969433939474,0.9624772397350244,2.2813692,0.02455661664392906,0.12687585266030013,0.002728512960436562,0.08321964529331514,3.0
600,4,0.014098647362498691,0.9395353286605522,1.0111115,0.04365620736698499,0.10914051841746249,0.017735334242837655,0.08185538881309687,20.0
601,1,0.014104115553609457,0.9256936280354702,1.5140939,0.03956343792633015,0.1009549795361528,0.013642564802182811,0.07639836289222374,20.0
602,2,0.01422757924100831,1.006826709908223,1.6847708,0.036834924965893585,0.09549795361527967,0.01227830832196453,0.07094133697135062,20.0
603,3,0.014162653955438496,0.9904032293843029,1.1262541,0.040927694406548434,0.10231923601637108,0.013642564802182811,0.07639836289222374,20.0
604,4,0.01411547809456404,0.9329758509598122,1.047055,0.036834924965893585,0.1009549795361528,0.013642564802182811,0.07639836289222374,20.0
605,1,0.014111191973171996,0.9532027567451553,1.0677544,0.04229195088676671,0.10231923601637108,0.01227830832196453,0.07639836289222374,20.0
606,2,0.014197400081652111,1.0012508766640207,1.6830888,0.02455661664392906,0.08049113233287858,0.009549795361527967,0.05320600272851296,20.0
607,3,0.014205646764185054,0.9966055081197079,1.0145264,0.040927694406548434,0.09959072305593451,0.01637107776261937,0.07639836289222374,20.0
608,4,0.014123047415910904,0.9667244137197946,1.9770193,0.03956343792633015,0.1009549795361528,0.01637107776261937,0.07639836289222374,20.0
609,1,0.014157878713666814,0.9502959279919488,1.1800148,0.03956343792633015,0.10368349249658936,0.013642564802182811,0.07503410641200546,20.0
61,1,0.014100795439522173,0.9846653011309234,1.2650659,0.019099590723055934,0.12687585266030013,0.002728512960436562,0.08185538881309687,3.0
610,2,0.014190751448888836,0.9911221319678759,1.4617883,0.03956343792633015,0.09959072305593451,0.01227830832196453,0.07366984993178717,20.0
611,3,0.014185775326381427,0.9915361878743666,1.0308938,0.03956343792633015,0.09959072305593451,0.013642564802182811,0.07776261937244201,20.0
612,4,0.014126576456471104,0.9700153734103618,1.0677953,0.03819918144611187,0.09959072305593451,0.01227830832196453,0.07639836289222374,20.0
613,1,0.014124133748121189,0.9300916658354532,1.1362873,0.036834924965893585,0.09959072305593451,0.013642564802182811,0.07503410641200546,20.0
614,2,0.014206070882277164,0.9985469424375687,1.2501464,0.02455661664392906,0.08321964529331514,0.0068212824010914054,0.0504774897680764,20.0
615,3,0.014205043316095026,0.999823316756066,2.0865288,0.03956343792633015,0.09959072305593451,0.01637107776261937,0.07776261937244201,20.0
616,4,0.014106704040181767,0.9430222247332138,2.015869,0.04229195088676671,0.10504774897680765,0.013642564802182811,0.0791268758526603,20.0
617,1,0.014228297033274794,0.8870333885759067,1.0136704,0.03956343792633015,0.10504774897680765,0.013642564802182811,0.0723055934515689,20.0
618,2,0.014193050211328247,0.9987454259942354,1.499598,0.03819918144611187,0.09959072305593451,0.01637107776261937,0.07503410641200546,20.0
619,3,0.014106896319928878,0.9084487493582012,1.0481294,0.04229195088676671,0.1077762619372442,0.015006821282401092,0.08185538881309687,20.0
62,2,0.014536375163245893,0.888931013861703,2.7479663,0.004092769440654843,0.06821282401091405,0.0,0.034106412005457026,3.0
620,4,0.01425957307563374,1.051923512367144,1.3164797,0.04229195088676671,0.1009549795361528,0.01637107776261937,0.07639836289222374,20.0
621,1,0.014146805887651645,0.9414116190644807,1.2175583,0.03547066848567531,0.09140518417462483,0.010914051841746248,0.058663028649386086,20.0
622,2,0.014199277237426578,0.9960275681782588,1.9068791,0.017735334242837655,0.07094133697135062,0.005457025920873124,0.04911323328785812,20.0
623,3,0.014199407129029066,1.0072985008945976,2.6257772,0.04229195088676671,0.10231923601637108,0.01637107776261937,0.08049113233287858,20.0
624,4,0.014124486693551031,0.9688290885683936,1.39924,0.045020463847203276,0.10914051841746249,0.01637107776261937,0.08321964529331514,20.0
625,1,0.014114656137330856,0.9440306242094881,1.072573,0.036834924965893585,0.09959072305593451,0.01227830832196453,0.07503410641200546,20.0
626,2,0.014198262096435968,0.9966585135170584,1.6251693,0.036834924965893585,0.09959072305593451,0.013642564802182811,0.0723055934515689,20.0
627,3,0.014190371058427086,0.9998210409326668,1.0375235,0.036834924965893585,0.09959072305593451,0.013642564802182811,0.07639836289222374,20.0
628,4,0.014098203068551692,0.9513914533661264,1.2615074,0.03819918144611187,0.10368349249658936,0.01227830832196453,0.07639836289222374,20.0
629,1,0.014127595673661265,0.946549151894621,1.2825335,0.03956343792633015,0.1009549795361528,0.01227830832196453,0.07503410641200546,20.0
63,3,0.014204491170712876,1.0183652869785254,1.7138776,0.02455661664392906,0.12551159618008187,0.002728512960436562,0.08458390177353342,3.0
630,2,0.014202434520348316,1.0131975809868485,2.441196,0.015006821282401092,0.06821282401091405,0.0068212824010914054,0.04911323328785812,20.0
631,3,0.014198495240089573,1.0048226371401048,1.6281468,0.040927694406548434,0.09959072305593451,0.013642564802182811,0.07366984993178717,20.0
632,4,0.014111791130692813,0.9466681372772758,2.147891,0.03956343792633015,0.1009549795361528,0.01227830832196453,0.07503410641200546,20.0
633,1,0.01412938812197859,0.9700602077561853,1.1701124,0.03819918144611187,0.1009549795361528,0.01227830832196453,0.07639836289222374,20.0
634,2,0.014205545490264482,1.0146466483078445,3.4418132,0.036834924965893585,0.09959072305593451,0.013642564802182811,0.06957708049113233,20.0
635,3,0.014205359181591772,1.0024087652365516,1.0391855,0.03956343792633015,0.09959072305593451,0.013642564802182811,0.07366984993178717,20.0
636,4,0.014104756747224357,0.960501646483831,1.2111434,0.03956343792633015,0.1009549795361528,0.013642564802182811,0.07639836289222374,20.0
637,1,0.014109854627651462,0.9553116703349748,2.1479826,0.03956343792633015,0.1009549795361528,0.013642564802182811,0.07776261937244201,20.0
638,2,0.014209361887695792,0.9966326133563322,2.226804,0.020463847203274217,0.07776261937244201,0.0068212824010914054,0.0504774897680764,20.0
639,3,0.014203773280212998,1.0033758898204552,1.4865506,0.03956343792633015,0.09959072305593451,0.015006821282401092,0.07503410641200546,20.0
64,4,0.014116359276085491,0.9705747393928317,2.2826245,0.020463847203274217,0.12687585266030013,0.002728512960436562,0.08321964529331514,3.0
640,4,0.01410714322960773,0.9510260541073299,1.243955,0.03819918144611187,0.10368349249658936,0.013642564802182811,0.07639836289222374,20.0
641,1,0.01415541637501121,0.985119985347157,1.609726,0.04229195088676671,0.1077762619372442,0.01637107776261937,0.08049113233287858,20.0
642,2,0.014200462784288275,1.0156988287052608,1.469697,0.027285129604365622,0.08594815825375171,0.010914051841746248,0.054570259208731244,20.0
643,3,0.014204291656992914,1.0042509751023418,1.387162,0.03819918144611187,0.09959072305593451,0.013642564802182811,0.0723055934515689,20.0
644,4,0.014161414703025474,0.9833754609036978,1.0020638,0.040927694406548434,0.1009549795361528,0.013642564802182811,0.07776261937244201,20.0
645,1,0.01412811083738138,0.9574445052440147,1.0707554,0.03956343792633015,0.10231923601637108,0.015006821282401092,0.07639836289222374,20.0
646,2,0.014198036311167806,1.0122454636172395,1.1152467,0.013642564802182811,0.06684856753069578,0.005457025920873124,0.045020463847203276,20.0
647,3,0.014206010942632434,1.00824781435666,2.7383773,0.040927694406548434,0.10368349249658936,0.019099590723055934,0.07776261937244201,20.0
648,4,0.01411859669456655,0.9519475901115041,2.108248,0.036834924965893585,0.0941336971350614,0.01227830832196453,0.06821282401091405,20.0
649,1,0.014105999297620407,0.9457075226389136,1.0574085,0.036834924965893585,0.09959072305593451,0.013642564802182811,0.07366984993178717,30.0
65,1,0.014137568048031273,0.9972795000138265,1.4426045,0.02455661664392906,0.13233287858117326,0.002728512960436562,0.08867667121418826,3.0
650,2,0.014114136166443591,0.9145891991433408,1.2403735,0.034106412005457026,0.0941336971350614,0.010914051841746248,0.07094133697135062,30.0
651,3,0.014151375371194423,0.9569960138293634,1.0954738,0.03819918144611187,0.09822646657571624,0.013642564802182811,0.07366984993178717,30.0
652,4,0.014100878231464713,0.9246265971283241,1.0136863,0.036834924965893585,0.09822646657571624,0.013642564802182811,0.07366984993178717,30.0
653,1,0.014113256149736072,0.9517607990601614,1.2270383,0.036834924965893585,0.09822646657571624,0.013642564802182811,0.07094133697135062,30.0
654,2,0.014211740210992793,0.8779217336933314,2.3692548,0.03274215552523874,0.08731241473396999,0.009549795361527967,0.06002728512960437,30.0
655,3,0.014197825992867157,0.9977537314640356,2.0087864,0.03819918144611187,0.09822646657571624,0.013642564802182811,0.07366984993178717,30.0
656,4,0.014111465241406591,0.9462562176365616,1.0019127,0.036834924965893585,0.09686221009549795,0.01227830832196453,0.07366984993178717,30.0
657,1,0.014149845131520894,0.9337118379911564,1.0812119,0.03819918144611187,0.09822646657571624,0.013642564802182811,0.07503410641200546,30.0
658,2,0.014288246616121944,0.8777061152500564,1.0009933,0.03819918144611187,0.09686221009549795,0.01637107776261937,0.07094133697135062,30.0
659,3,0.01413107438481047,0.9339766011754145,0.99995005,0.036834924965893585,0.09686221009549795,0.013642564802182811,0.07503410641200546,30.0
66,2,0.01414559855368072,1.0201775881992523,1.284576,0.010914051841746248,0.09140518417462483,0.001364256480218281,0.05320600272851296,3.0
660,4,0.014113175248118283,0.9407494673577932,1.1023176,0.036834924965893585,0.09959072305593451,0.015006821282401092,0.07503410641200546,30.0
661,1,0.014137252301129343,0.9409855244260068,1.4088778,0.036834924965893585,0.09822646657571624,0.01227830832196453,0.07094133697135062,30.0
662,2,0.014219784334647307,0.9136581917073935,2.435914,0.0286493860845839,0.08185538881309687,0.009549795361527967,0.05320600272851296,30.0
663,3,0.01419566694652273,0.9918447340529951,1.571661,0.040927694406548434,0.09959072305593451,0.015006821282401092,0.07503410641200546,30.0
664,4,0.014107823798599765,0.9364271265878933,1.2049886,0.036834924965893585,0.09822646657571624,0.01227830832196453,0.07503410641200546,30.0
665,1,0.014140464979022225,0.9918832881860512,0.9999642,0.03274215552523874,0.0927694406548431,0.01227830832196453,0.058663028649386086,30.0
666,2,0.015055781835865225,0.8157425839569319,1.0064516,0.027285129604365622,0.07776261937244201,0.008185538881309686,0.0572987721691678,30.0
667,3,0.014086418677788135,0.9599497188754543,1.0892547,0.040927694406548434,0.10368349249658936,0.015006821282401092,0.07776261937244201,30.0
668,4,0.01412812668790412,0.8680874091426874,1.4326745,0.034106412005457026,0.09140518417462483,0.01227830832196453,0.06412005457025921,30.0
669,1,0.014268264040998723,0.9522017839319624,1.982798,0.036834924965893585,0.09140518417462483,0.01227830832196453,0.06821282401091405,30.0
67,3,0.014204100189401306,1.0074142407849493,2.133879,0.019099590723055934,0.12278308321964529,0.002728512960436562,0.0791268758526603,3.0
670,2,0.015106102131666717,1.0150560623507314,1.3821197,0.015006821282401092,0.06412005457025921,0.0068212824010914054,0.040927694406548434,30.0
671,3,0.014208076073213536,0.9914744741844007,2.3064084,0.04229195088676671,0.1009549795361528,0.020463847203274217,0.08049113233287858,30.0
672,4,0.014099414773187845,0.9354528942588572,1.0150757,0.04229195088676671,0.10504774897680765,0.019099590723055934,0.08185538881309687,30.0
673,1,0.014107964919644568,0.9356412202471034,1.046215,0.036834924965893585,0.09959072305593451,0.015006821282401092,0.07639836289222374,30.0
674,2,0.01408148670158646,0.9401191535499533,1.3699185,0.03547066848567531,0.0927694406548431,0.01227830832196453,0.06684856753069578,30.0
675,3,0.01417991625899487,0.9853080713729558,1.061212,0.03819918144611187,0.09686221009549795,0.013642564802182811,0.07094133697135062,30.0
676,4,0.014111486296628235,0.9572081221673912,1.0539072,0.036834924965893585,0.09686221009549795,0.013642564802182811,0.07503410641200546,30.0
677,1,0.014111733061016018,0.9463942411320067,2.0826352,0.036834924965893585,0.09959072305593451,0.015006821282401092,0.07503410641200546,30.0
678,2,0.014136721242992808,0.901254408500581,1.9759458,0.02455661664392906,0.07776261937244201,0.008185538881309686,0.0504774897680764,30.0
679,3,0.014201237174460318,1.0050971632793873,1.2240052,0.03956343792633015,0.09959072305593451,0.013642564802182811,0.0723055934515689,30.0
68,4,0.014112567232003785,0.9772366982803552,1.4399079,0.021828103683492497,0.12414733969986358,0.002728512960436562,0.08185538881309687,3.0
680,4,0.014113312123200451,0.9431951959464537,2.3491836,0.03956343792633015,0.09959072305593451,0.015006821282401092,0.07503410641200546,30.0
681,1,0.01412524524259388,0.9356179127418885,1.03609,0.036834924965893585,0.09822646657571624,0.015006821282401092,0.0723055934515689,30.0
682,2,0.01410297613170486,0.9064124611694544,1.1593906,0.03547066848567531,0.09686221009549795,0.01227830832196453,0.0723055934515689,30.0
683,3,0.01419273637694212,1.0001560024314893,1.0000069,0.03819918144611187,0.09959072305593451,0.017735334242837655,0.07094133697135062,30.0
684,4,0.014142627942330607,0.9543168145367815,1.1103204,0.03819918144611187,0.09959072305593451,0.013642564802182811,0.07503410641200546,30.0
685,1,0.014130955300575792,0.9275130000372183,1.1637781,0.036834924965893585,0.09822646657571624,0.013642564802182811,0.07366984993178717,30.0
686,2,0.014126824677667238,0.9269031747547846,1.7280592,0.020463847203274217,0.06957708049113233,0.008185538881309686,0.04911323328785812,30.0
687,3,0.014206772615052632,0.9914208669099142,1.3284243,0.03956343792633015,0.09959072305593451,0.01637107776261937,0.07503410641200546,30.0
688,4,0.014114890417997438,0.9428787373521805,1.9896841,0.03956343792633015,0.1009549795361528,0.015006821282401092,0.07639836289222374,30.0
689,1,0.014199586684015872,0.8697881463798196,1.0125678,0.03819918144611187,0.09686221009549795,0.013642564802182811,0.07094133697135062,30.0
69,1,0.014114289671859076,0.9849425404531653,1.0698742,0.021828103683492497,0.12824010914051842,0.002728512960436562,0.08185538881309687,3.0
690,2,0.014323406477894339,0.9043155861698343,1.0679494,0.0286493860845839,0.08594815825375171,0.009549795361527967,0.054570259208731244,30.0
