config,network,rmse,mape,rhat_sigma,VaR_1_0,VaR_10_0,VaR_0_1,VaR_5_0
748,12,0.014119843,0.91897357,1.0016385,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.061391541609822645
749,13,0.014203916,1.0047007,1.0024647,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.058663028649386086
75,11,0.014116966,0.9103993,1.0004983,0.03547066848567531,0.08731241473396999,0.01227830832196453,0.061391541609822645
750,14,0.014110053,0.9773857,2.3509538,0.034106412005457026,0.08867667121418826,0.01227830832196453,0.06002728512960437
751,15,0.014209851,1.0037862,1.0023806,0.034106412005457026,0.09140518417462483,0.013642564802182811,0.058663028649386086
752,16,0.0141300745,0.94037575,1.6881702,0.03547066848567531,0.08731241473396999,0.01227830832196453,0.058663028649386086
753,1,0.014131889,0.9570952,2.3523667,0.036834924965893585,0.08867667121418826,0.01227830832196453,0.058663028649386086
754,2,0.0144882165,0.9403843,1.0789388,0.034106412005457026,0.09140518417462483,0.015006821282401092,0.06002728512960437
755,3,0.014259344,0.9350213,1.4128585,0.03274215552523874,0.08731241473396999,0.01227830832196453,0.05593451568894952
756,4,0.014829054,0.91112065,2.7964423,0.021828103683492497,0.0723055934515689,0.008185538881309686,0.045020463847203276
757,5,0.014205419,1.0092653,2.8605824,0.034106412005457026,0.09140518417462483,0.013642564802182811,0.058663028649386086
758,6,0.0144339735,0.9220561,1.3134338,0.036834924965893585,0.09004092769440655,0.01227830832196453,0.06548431105047749
759,7,0.014200519,1.0075902,3.1503072,0.034106412005457026,0.08867667121418826,0.013642564802182811,0.0572987721691678
76,12,0.014148019,0.8936686,1.0870668,0.034106412005457026,0.08867667121418826,0.01227830832196453,0.06275579809004093
760,8,0.015002283,0.9417259,1.2029047,0.036834924965893585,0.0941336971350614,0.015006821282401092,0.06275579809004093
761,9,0.014203662,1.0051488,1.0068778,0.034106412005457026,0.09004092769440655,0.01227830832196453,0.058663028649386086
762,10,0.014117341,0.91984653,1.5661072,0.03547066848567531,0.08731241473396999,0.01227830832196453,0.06002728512960437
763,11,0.014190997,0.98130965,1.0391684,0.034106412005457026,0.09004092769440655,0.01227830832196453,0.058663028649386086
764,12,0.014117173,0.91821367,1.5661765,0.03547066848567531,0.08867667121418826,0.013642564802182811,0.06002728512960437
765,13,0.014210901,1.0049332,1.4479855,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.06002728512960437
766,14,0.014116227,0.9749491,2.2116787,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.0572987721691678
767,15,0.01420402,1.0042186,1.4289138,0.034106412005457026,0.09140518417462483,0.015006821282401092,0.058663028649386086
768,16,0.014125079,0.93430513,1.8043271,0.03547066848567531,0.08731241473396999,0.01227830832196453,0.05593451568894952
769,1,0.014188851,0.94697535,1.0206696,0.036834924965893585,0.08867667121418826,0.01227830832196453,0.061391541609822645
77,13,0.01420203,1.0048705,1.1565332,0.034106412005457026,0.09140518417462483,0.01227830832196453,0.058663028649386086
770,2,0.014434664,0.89577496,1.7306728,0.03547066848567531,0.08867667121418826,0.013642564802182811,0.061391541609822645
771,3,0.014500291,0.9026137,1.0597676,0.03547066848567531,0.08867667121418826,0.013642564802182811,0.06412005457025921
772,4,0.014684513,0.93499553,2.1408224,0.03547066848567531,0.09140518417462483,0.010914051841746248,0.06412005457025921
773,5,0.014206146,0.992888,1.3028629,0.03547066848567531,0.09004092769440655,0.013642564802182811,0.058663028649386086
774,6,0.014414205,0.916815,1.4961704,0.03547066848567531,0.08867667121418826,0.015006821282401092,0.06412005457025921
775,7,0.014205545,1.0032443,1.1002756,0.034106412005457026,0.09140518417462483,0.013642564802182811,0.058663028649386086
776,8,0.015130172,0.91384035,1.0005938,0.036834924965893585,0.09140518417462483,0.015006821282401092,0.06548431105047749
777,9,0.0142090665,1.0038197,1.4191098,0.034106412005457026,0.09004092769440655,0.01227830832196453,0.058663028649386086
778,10,0.014118024,0.9066095,1.0913371,0.03547066848567531,0.08731241473396999,0.01227830832196453,0.06002728512960437
779,11,0.014123706,0.9427537,1.002846,0.03547066848567531,0.08867667121418826,0.013642564802182811,0.06002728512960437
78,14,0.014120789,0.9771311,0.9999626,0.036834924965893585,0.09004092769440655,0.01227830832196453,0.06002728512960437
780,12,0.0141111165,0.9211235,1.1976813,0.03547066848567531,0.08731241473396999,0.01227830832196453,0.06002728512960437
781,13,0.014204434,0.99855,1.0487988,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.058663028649386086
782,14,0.014112332,0.97165996,1.0234381,0.036834924965893585,0.09004092769440655,0.01227830832196453,0.06002728512960437
783,15,0.0141982995,1.0018848,1.0009046,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.058663028649386086
784,16,0.014097958,0.9324528,1.1622705,0.03547066848567531,0.08731241473396999,0.01227830832196453,0.058663028649386086
785,1,0.014101092,0.9551832,1.889392,0.036834924965893585,0.08731241473396999,0.01227830832196453,0.06002728512960437
786,2,0.014508837,0.9180529,1.627333,0.03547066848567531,0.09004092769440655,0.015006821282401092,0.06002728512960437
787,3,0.014309961,0.9111311,1.0753076,0.03547066848567531,0.08867667121418826,0.01637107776261937,0.061391541609822645
788,4,0.014759519,0.92550087,3.0151587,0.034106412005457026,0.08731241473396999,0.010914051841746248,0.061391541609822645
789,5,0.014206212,1.0027969,1.1381744,0.034106412005457026,0.09140518417462483,0.013642564802182811,0.058663028649386086
79,15,0.014206442,1.0029442,1.0063322,0.03547066848567531,0.09140518417462483,0.01227830832196453,0.058663028649386086
790,6,0.014406161,0.9264245,2.3921096,0.036834924965893585,0.09140518417462483,0.013642564802182811,0.06548431105047749
791,7,0.014212443,0.998024,1.2753668,0.034106412005457026,0.08731241473396999,0.01227830832196453,0.058663028649386086
792,8,0.015146118,0.9279688,1.0903089,0.036834924965893585,0.0927694406548431,0.013642564802182811,0.06275579809004093
793,9,0.014208978,0.997879,1.0912834,0.03274215552523874,0.08594815825375171,0.01227830832196453,0.058663028649386086
794,10,0.014109951,0.90900683,1.0370492,0.034106412005457026,0.08867667121418826,0.01227830832196453,0.06002728512960437
795,11,0.014178574,0.98185027,1.321618,0.036834924965893585,0.09140518417462483,0.01227830832196453,0.058663028649386086
796,12,0.014110456,0.923373,1.1901382,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.058663028649386086
797,13,0.014205305,1.0040216,1.0015491,0.036834924965893585,0.09140518417462483,0.015006821282401092,0.061391541609822645
798,14,0.014101798,0.96644956,1.6021432,0.03547066848567531,0.09004092769440655,0.01227830832196453,0.058663028649386086
799,15,0.014206925,1.0130534,1.0001239,0.03547066848567531,0.09140518417462483,0.01227830832196453,0.058663028649386086
8,8,0.015137086,0.9195349,1.0260309,0.036834924965893585,0.0927694406548431,0.01637107776261937,0.06548431105047749
80,16,0.014121275,0.9244391,1.0085915,0.03547066848567531,0.08731241473396999,0.01227830832196453,0.06002728512960437
800,16,0.014118967,0.92835087,1.2094479,0.03547066848567531,0.08731241473396999,0.013642564802182811,0.058663028649386086
801,1,0.014142232,0.9494076,1.5097461,0.036834924965893585,0.08867667121418826,0.01227830832196453,0.061391541609822645
802,2,0.014445326,0.91979855,1.1451124,0.034106412005457026,0.09004092769440655,0.01227830832196453,0.06002728512960437
803,3,0.014300291,0.92817175,1.1390114,0.034106412005457026,0.09004092769440655,0.015006821282401092,0.058663028649386086
804,4,0.014801436,0.91847295,2.7549508,0.023192360163710776,0.08049113233287858,0.009549795361527967,0.05320600272851296
805,5,0.014201044,1.007758,2.550476,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.058663028649386086
806,6,0.014430786,0.9195049,2.0792305,0.03547066848567531,0.09140518417462483,0.01227830832196453,0.06412005457025921
807,7,0.014201723,0.9975739,2.0115876,0.034106412005457026,0.09004092769440655,0.013642564802182811,0.058663028649386086
808,8,0.015032252,0.93380773,1.4101652,0.03547066848567531,0.0927694406548431,0.015006821282401092,0.06275579809004093
809,9,0.014201765,0.9922065,1.0065528,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.058663028649386086
81,1,0.014190086,0.9200342,1.031711,0.036834924965893585,0.08867667121418826,0.013642564802182811,0.058663028649386086
810,10,0.014120936,0.9169007,1.4460684,0.034106412005457026,0.08731241473396999,0.01227830832196453,0.058663028649386086
811,11,0.014191071,0.9930644,1.0300357,0.034106412005457026,0.09140518417462483,0.01227830832196453,0.058663028649386086
812,12,0.014120931,0.95126283,1.1162976,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.061391541609822645
813,13,0.014201499,0.99526876,1.4741014,0.034106412005457026,0.09140518417462483,0.013642564802182811,0.058663028649386086
814,14,0.014111569,0.9770308,2.0273204,0.034106412005457026,0.08867667121418826,0.01227830832196453,0.05593451568894952
815,15,0.014205168,0.99837655,1.003462,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.058663028649386086
816,16,0.014123286,0.92504394,1.6823983,0.034106412005457026,0.08731241473396999,0.01227830832196453,0.05593451568894952
817,1,0.014119826,0.94311565,2.5335622,0.036834924965893585,0.09004092769440655,0.01227830832196453,0.06002728512960437
818,2,0.014473575,0.94113374,1.089612,0.034106412005457026,0.08867667121418826,0.015006821282401092,0.058663028649386086
819,3,0.014261741,0.91412646,1.6257606,0.034106412005457026,0.08867667121418826,0.010914051841746248,0.0572987721691678
82,2,0.014577461,0.89333487,1.4572895,0.036834924965893585,0.08731241473396999,0.015006821282401092,0.06412005457025921
820,4,0.014709543,0.9149114,3.1450849,0.020463847203274217,0.06684856753069578,0.008185538881309686,0.04229195088676671
821,5,0.014203562,1.0005507,3.0368485,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.058663028649386086
822,6,0.014430241,0.9318498,1.3542409,0.036834924965893585,0.09004092769440655,0.01227830832196453,0.06275579809004093
823,7,0.014208287,0.99668527,2.818709,0.03547066848567531,0.08867667121418826,0.013642564802182811,0.058663028649386086
824,8,0.015006599,0.9448183,1.4981141,0.03547066848567531,0.0927694406548431,0.017735334242837655,0.06275579809004093
825,9,0.014202473,0.9995073,1.0794753,0.034106412005457026,0.09140518417462483,0.013642564802182811,0.058663028649386086
826,10,0.0141162295,0.92674965,1.2733421,0.03547066848567531,0.08731241473396999,0.01227830832196453,0.0572987721691678
827,11,0.014193844,1.00136,1.0410304,0.034106412005457026,0.09004092769440655,0.013642564802182811,0.058663028649386086
828,12,0.014112678,0.93316656,1.4506289,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.06002728512960437
829,13,0.014201259,1.0032179,1.4676579,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.058663028649386086
83,3,0.0144243445,0.90653855,1.4120718,0.03547066848567531,0.08867667121418826,0.013642564802182811,0.06412005457025921
830,14,0.014114694,0.9737305,2.0459125,0.034106412005457026,0.08458390177353342,0.01227830832196453,0.054570259208731244
831,15,0.014203853,0.99795127,1.52867,0.036834924965893585,0.09140518417462483,0.015006821282401092,0.058663028649386086
832,16,0.014124974,0.9312905,1.7691714,0.034106412005457026,0.08731241473396999,0.01227830832196453,0.0572987721691678
833,1,0.014129626,0.94697404,1.0536355,0.036834924965893585,0.08867667121418826,0.01227830832196453,0.058663028649386086
834,2,0.014483221,0.9151524,1.164266,0.03547066848567531,0.08867667121418826,0.015006821282401092,0.06002728512960437
835,3,0.014369359,0.91388345,1.0003909,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.061391541609822645
836,4,0.014698886,0.89803255,3.0654764,0.03547066848567531,0.08867667121418826,0.010914051841746248,0.058663028649386086
837,5,0.014205672,1.0034252,1.0292692,0.03547066848567531,0.09004092769440655,0.013642564802182811,0.06002728512960437
838,6,0.014382923,0.9391901,1.3255627,0.03819918144611187,0.09004092769440655,0.013642564802182811,0.06548431105047749
839,7,0.014189155,1.0170739,1.0014639,0.034106412005457026,0.08867667121418826,0.01227830832196453,0.058663028649386086
84,4,0.014961356,0.7755183,1.6894532,0.03274215552523874,0.08867667121418826,0.010914051841746248,0.06548431105047749
840,8,0.015143039,0.90193933,1.5119193,0.036834924965893585,0.09686221009549795,0.013642564802182811,0.06412005457025921
841,9,0.014181639,0.98621356,1.0875757,0.036834924965893585,0.09140518417462483,0.013642564802182811,0.058663028649386086
842,10,0.01410204,0.9193873,1.0001556,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.058663028649386086
843,11,0.014128761,0.94115186,1.0143808,0.036834924965893585,0.08867667121418826,0.01227830832196453,0.061391541609822645
844,12,0.014111568,0.9174818,1.0661372,0.03547066848567531,0.08731241473396999,0.01227830832196453,0.058663028649386086
845,13,0.014206068,0.9941545,1.007823,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.058663028649386086
846,14,0.014111944,0.9717177,1.0008129,0.036834924965893585,0.09004092769440655,0.01227830832196453,0.06002728512960437
847,15,0.014204813,0.99761075,1.0395468,0.03547066848567531,0.09004092769440655,0.013642564802182811,0.058663028649386086
848,16,0.0141282845,0.9425082,1.6831182,0.036834924965893585,0.08867667121418826,0.013642564802182811,0.06002728512960437
849,1,0.0141238775,0.9403018,1.3469677,0.036834924965893585,0.09004092769440655,0.01227830832196453,0.058663028649386086
85,5,0.014203931,0.993042,1.0338691,0.03547066848567531,0.09004092769440655,0.013642564802182811,0.058663028649386086
850,2,0.014544192,0.92656744,1.1269367,0.034106412005457026,0.08867667121418826,0.015006821282401092,0.061391541609822645
851,3,0.014230676,0.925028,1.0667647,0.03547066848567531,0.09140518417462483,0.015006821282401092,0.061391541609822645
852,4,0.014655766,0.9594955,2.6389058,0.034106412005457026,0.09004092769440655,0.010914051841746248,0.058663028649386086
853,5,0.014210294,0.9981327,1.5469363,0.034106412005457026,0.09140518417462483,0.01227830832196453,0.058663028649386086
854,6,0.014400836,0.9262311,1.9022939,0.036834924965893585,0.09004092769440655,0.013642564802182811,0.06548431105047749
855,7,0.014209881,0.99978536,1.0016983,0.034106412005457026,0.08867667121418826,0.01227830832196453,0.058663028649386086
856,8,0.014909444,0.90134436,1.1254877,0.03547066848567531,0.0941336971350614,0.013642564802182811,0.06412005457025921
857,9,0.014199627,1.0040342,1.0611372,0.034106412005457026,0.08731241473396999,0.013642564802182811,0.058663028649386086
858,10,0.01411137,0.92501336,1.0047091,0.03547066848567531,0.08731241473396999,0.013642564802182811,0.06002728512960437
859,11,0.014146222,0.96849704,1.0122156,0.036834924965893585,0.08867667121418826,0.01227830832196453,0.06002728512960437
86,6,0.014325783,0.90169835,1.0017203,0.036834924965893585,0.08867667121418826,0.013642564802182811,0.06412005457025921
860,12,0.014124069,0.942782,1.0106907,0.036834924965893585,0.08867667121418826,0.01227830832196453,0.058663028649386086
861,13,0.014200504,1.0013716,1.6459156,0.03547066848567531,0.09004092769440655,0.013642564802182811,0.06002728512960437
862,14,0.0140994415,0.96569985,2.3722236,0.036834924965893585,0.09004092769440655,0.01227830832196453,0.06002728512960437
863,15,0.014202477,1.0020566,1.1489785,0.034106412005457026,0.09140518417462483,0.013642564802182811,0.058663028649386086
864,16,0.014119459,0.93320507,1.2916654,0.03547066848567531,0.08731241473396999,0.01227830832196453,0.058663028649386086
865,1,0.014110484,0.9310137,2.5651073,0.036834924965893585,0.08867667121418826,0.013642564802182811,0.06002728512960437
866,2,0.014431725,0.9367326,1.2633983,0.034106412005457026,0.08731241473396999,0.015006821282401092,0.061391541609822645
867,3,0.014354341,0.9253296,1.277377,0.034106412005457026,0.08731241473396999,0.010914051841746248,0.061391541609822645
868,4,0.014746798,0.9196625,2.7470024,0.023192360163710776,0.0791268758526603,0.010914051841746248,0.0504774897680764
869,5,0.014202552,1.0068303,2.000514,0.03547066848567531,0.09140518417462483,0.01227830832196453,0.058663028649386086
87,7,0.014194669,1.0131173,1.0313494,0.03547066848567531,0.09004092769440655,0.013642564802182811,0.058663028649386086
870,6,0.014457437,0.9442032,1.218491,0.036834924965893585,0.09004092769440655,0.013642564802182811,0.06412005457025921
871,7,0.014208695,0.99800843,2.3574812,0.03547066848567531,0.09004092769440655,0.013642564802182811,0.0572987721691678
872,8,0.014959198,0.940967,1.679815,0.03547066848567531,0.0941336971350614,0.015006821282401092,0.06412005457025921
873,9,0.014205547,1.0048442,1.052901,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.058663028649386086
874,10,0.014113354,0.9351041,1.3475415,0.034106412005457026,0.08731241473396999,0.01227830832196453,0.058663028649386086
875,11,0.014189943,0.99761444,1.2708372,0.034106412005457026,0.08731241473396999,0.013642564802182811,0.058663028649386086
876,12,0.014118976,0.9288139,1.1458583,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.058663028649386086
877,13,0.014207802,1.0097227,1.2922659,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.06002728512960437
878,14,0.014119438,0.96687865,1.6999513,0.03547066848567531,0.09004092769440655,0.01227830832196453,0.0572987721691678
879,15,0.014209332,1.0091311,1.0105584,0.036834924965893585,0.0927694406548431,0.013642564802182811,0.058663028649386086
88,8,0.015081361,0.9119878,1.0694555,0.036834924965893585,0.0941336971350614,0.020463847203274217,0.06548431105047749
880,16,0.014121258,0.93195856,1.6171293,0.03547066848567531,0.08731241473396999,0.013642564802182811,0.0572987721691678
881,1,0.014106461,0.9447036,2.967744,0.036834924965893585,0.08867667121418826,0.01227830832196453,0.06002728512960437
882,2,0.014439006,0.94463146,1.2744675,0.034106412005457026,0.08867667121418826,0.013642564802182811,0.058663028649386086
883,3,0.014232091,0.9204188,1.0002621,0.03274215552523874,0.08867667121418826,0.01227830832196453,0.05593451568894952
884,4,0.0147445975,0.91592187,2.9343452,0.019099590723055934,0.06821282401091405,0.008185538881309686,0.04229195088676671
885,5,0.014205027,1.0101562,2.61627,0.036834924965893585,0.09140518417462483,0.013642564802182811,0.058663028649386086
886,6,0.014411617,0.9372433,1.1826969,0.03819918144611187,0.09004092769440655,0.01227830832196453,0.06275579809004093
887,7,0.014200959,1.0021833,2.9241252,0.03274215552523874,0.09004092769440655,0.01227830832196453,0.058663028649386086
888,8,0.015028898,0.9318492,1.4522934,0.036834924965893585,0.0941336971350614,0.01637107776261937,0.06412005457025921
889,9,0.014202089,0.9998381,1.9097302,0.03547066848567531,0.09140518417462483,0.01227830832196453,0.058663028649386086
89,9,0.014167173,0.96575147,1.0669938,0.036834924965893585,0.08867667121418826,0.01227830832196453,0.058663028649386086
890,10,0.014122446,0.9183198,1.0958333,0.03547066848567531,0.08731241473396999,0.01227830832196453,0.05593451568894952
891,11,0.014192804,0.99403876,1.2298057,0.034106412005457026,0.09140518417462483,0.01227830832196453,0.058663028649386086
892,12,0.014117654,0.92931473,1.0527457,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.06002728512960437
893,13,0.014209705,0.9940875,1.9228497,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.06002728512960437
894,14,0.01412055,0.95936275,1.6325781,0.03547066848567531,0.08731241473396999,0.010914051841746248,0.05593451568894952
895,15,0.014202676,1.0021667,1.3391355,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.058663028649386086
896,16,0.014128494,0.93641925,2.2540915,0.034106412005457026,0.08731241473396999,0.01227830832196453,0.0572987721691678
897,1,0.014175259,0.9962435,1.7580215,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.06002728512960437
898,2,0.014173909,0.89375246,1.0633245,0.03274215552523874,0.08594815825375171,0.010914051841746248,0.05593451568894952
899,3,0.013970999,0.9413229,1.1389546,0.034106412005457026,0.09004092769440655,0.01227830832196453,0.058663028649386086
9,9,0.0141220465,0.91902125,1.2713366,0.034106412005457026,0.08731241473396999,0.01227830832196453,0.06002728512960437
90,10,0.014123025,0.9254789,1.0987204,0.03547066848567531,0.08731241473396999,0.01227830832196453,0.06002728512960437
900,4,0.014792177,0.9874033,1.6308308,0.027285129604365622,0.07776261937244201,0.010914051841746248,0.054570259208731244
901,5,0.014211339,0.9980228,1.5961521,0.03274215552523874,0.09004092769440655,0.013642564802182811,0.058663028649386086
902,6,0.014331364,0.9988236,2.2285495,0.036834924965893585,0.08731241473396999,0.01227830832196453,0.06002728512960437
903,7,0.014196842,0.99007374,1.0778722,0.030013642564802184,0.08458390177353342,0.01227830832196453,0.054570259208731244
904,8,0.014546899,0.9086027,1.6364545,0.03547066848567531,0.08867667121418826,0.013642564802182811,0.06684856753069578
905,9,0.014200369,0.99914175,1.2024236,0.03274215552523874,0.08594815825375171,0.01227830832196453,0.058663028649386086
906,10,0.014102863,0.93853074,1.530616,0.03274215552523874,0.08458390177353342,0.01227830832196453,0.054570259208731244
907,11,0.01416484,0.99011624,1.4656975,0.036834924965893585,0.09004092769440655,0.01227830832196453,0.058663028649386086
908,12,0.014153894,0.9862408,1.0018284,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.058663028649386086
909,13,0.014201397,0.9920917,1.3884959,0.036834924965893585,0.09140518417462483,0.013642564802182811,0.06002728512960437
91,11,0.014139035,0.96024144,1.0073098,0.036834924965893585,0.08867667121418826,0.013642564802182811,0.061391541609822645
910,14,0.014131857,0.97798246,1.8735106,0.034106412005457026,0.09004092769440655,0.01227830832196453,0.06002728512960437
911,15,0.014200065,1.00232,1.2511284,0.036834924965893585,0.0941336971350614,0.015006821282401092,0.06548431105047749
912,16,0.014139277,0.9613172,1.7922031,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.05593451568894952
913,1,0.014189787,0.98872656,1.2972234,0.036834924965893585,0.0941336971350614,0.015006821282401092,0.06548431105047749
914,2,0.0141743105,1.0023274,1.6571208,0.03274215552523874,0.08867667121418826,0.01227830832196453,0.05593451568894952
915,3,0.01406048,0.94795066,1.0716021,0.034106412005457026,0.0927694406548431,0.010914051841746248,0.058663028649386086
916,4,0.014657633,0.8977557,1.6933498,0.017735334242837655,0.06684856753069578,0.008185538881309686,0.047748976807639835
917,5,0.014205928,0.9970894,1.8779101,0.040927694406548434,0.09959072305593451,0.019099590723055934,0.07094133697135062
918,6,0.014320666,1.0565382,2.2169948,0.03819918144611187,0.08867667121418826,0.015006821282401092,0.06684856753069578
919,7,0.014209975,1.0019372,1.9124889,0.034106412005457026,0.09140518417462483,0.01227830832196453,0.058663028649386086
92,12,0.014107596,0.9074154,1.4054935,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.06002728512960437
920,8,0.01476061,0.9928712,1.3719879,0.03547066848567531,0.09549795361527967,0.019099590723055934,0.07094133697135062
921,9,0.014207842,1.0021625,2.4787583,0.03137789904502047,0.08594815825375171,0.01227830832196453,0.058663028649386086
922,10,0.014111155,0.9149302,1.9196109,0.03274215552523874,0.08458390177353342,0.010914051841746248,0.054570259208731244
923,11,0.014213015,1.015868,1.7382615,0.036834924965893585,0.0941336971350614,0.013642564802182811,0.06002728512960437
924,12,0.014132262,0.949964,1.8055775,0.03547066848567531,0.08731241473396999,0.01227830832196453,0.05593451568894952
925,13,0.014201872,0.99638075,1.248078,0.036834924965893585,0.09549795361527967,0.015006821282401092,0.06684856753069578
926,14,0.014109228,0.9738637,2.3603692,0.02592087312414734,0.0791268758526603,0.010914051841746248,0.0504774897680764
927,15,0.014200474,0.9975208,1.0202103,0.03819918144611187,0.0941336971350614,0.01637107776261937,0.06684856753069578
928,16,0.014138076,0.94682616,1.8815697,0.02592087312414734,0.08185538881309687,0.010914051841746248,0.05184174624829468
929,1,0.014158899,0.9714047,1.0044687,0.036834924965893585,0.0927694406548431,0.015006821282401092,0.06548431105047749
93,13,0.014202749,1.0011973,1.2688228,0.034106412005457026,0.09140518417462483,0.013642564802182811,0.058663028649386086
930,2,0.014333032,0.9860526,1.4172912,0.03274215552523874,0.08731241473396999,0.015006821282401092,0.058663028649386086
931,3,0.014245067,0.9132375,1.0028119,0.034106412005457026,0.09004092769440655,0.01227830832196453,0.05593451568894952
932,4,0.014375217,0.9817488,1.8139232,0.010914051841746248,0.06002728512960437,0.005457025920873124,0.03956343792633015
933,5,0.014201982,1.000516,1.7293267,0.04229195088676671,0.09959072305593451,0.020463847203274217,0.07366984993178717
934,6,0.014429216,1.0069873,2.0929863,0.040927694406548434,0.09140518417462483,0.015006821282401092,0.06548431105047749
935,7,0.014204397,1.0049732,1.9226067,0.03956343792633015,0.09549795361527967,0.01637107776261937,0.06821282401091405
936,8,0.01502397,0.9776963,1.2407669,0.03956343792633015,0.09549795361527967,0.01637107776261937,0.07639836289222374
937,9,0.014208725,0.99657106,2.747157,0.036834924965893585,0.0927694406548431,0.015006821282401092,0.06002728512960437
938,10,0.0141162155,0.92077535,1.9857254,0.034106412005457026,0.08458390177353342,0.010914051841746248,0.054570259208731244
939,11,0.014210344,0.9954597,1.0027066,0.034106412005457026,0.09140518417462483,0.013642564802182811,0.058663028649386086
94,14,0.014118369,0.97131264,1.1798075,0.036834924965893585,0.09004092769440655,0.013642564802182811,0.06002728512960437
940,12,0.0141383195,0.936505,1.7284087,0.034106412005457026,0.08458390177353342,0.010914051841746248,0.05184174624829468
941,13,0.014205953,0.9863164,1.5529951,0.03819918144611187,0.09549795361527967,0.017735334242837655,0.06821282401091405
942,14,0.014115224,0.97254384,1.1504536,0.019099590723055934,0.07503410641200546,0.010914051841746248,0.04911323328785812
943,15,0.01420605,1.0022581,1.5309293,0.03819918144611187,0.09549795361527967,0.017735334242837655,0.06684856753069578
944,16,0.014134124,0.92680013,1.6822227,0.02592087312414734,0.0791268758526603,0.010914051841746248,0.0504774897680764
945,1,0.014145118,0.9655172,1.0589569,0.036834924965893585,0.09140518417462483,0.01227830832196453,0.06412005457025921
946,2,0.014312028,0.9666335,1.5671555,0.03274215552523874,0.08867667121418826,0.015006821282401092,0.061391541609822645
947,3,0.01428679,0.90860516,1.0108944,0.034106412005457026,0.08867667121418826,0.01227830832196453,0.05593451568894952
948,4,0.014398752,0.9607448,1.6733431,0.010914051841746248,0.0572987721691678,0.004092769440654843,0.036834924965893585
949,5,0.014208184,1.0008028,1.7801481,0.040927694406548434,0.09822646657571624,0.019099590723055934,0.07094133697135062
95,15,0.014200989,0.99448705,1.0428815,0.034106412005457026,0.09140518417462483,0.013642564802182811,0.058663028649386086
950,6,0.014420668,0.96224713,2.031869,0.03819918144611187,0.09004092769440655,0.015006821282401092,0.06684856753069578
951,7,0.014204756,1.0130154,2.1165788,0.03819918144611187,0.09549795361527967,0.015006821282401092,0.06684856753069578
952,8,0.015181336,0.98722345,1.2535118,0.040927694406548434,0.09549795361527967,0.017735334242837655,0.07366984993178717
953,9,0.014209338,1.0065297,2.7634592,0.036834924965893585,0.0941336971350614,0.01637107776261937,0.06412005457025921
954,10,0.014132347,0.91223204,2.1133199,0.03274215552523874,0.08321964529331514,0.010914051841746248,0.054570259208731244
955,11,0.0142026935,1.0027754,1.0401504,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.058663028649386086
956,12,0.014127895,0.930634,2.102555,0.034106412005457026,0.08458390177353342,0.01227830832196453,0.05320600272851296
957,13,0.014206383,1.0041263,1.6974899,0.036834924965893585,0.0941336971350614,0.01637107776261937,0.06548431105047749
958,14,0.014117185,0.9804312,0.99997663,0.023192360163710776,0.07776261937244201,0.010914051841746248,0.04911323328785812
959,15,0.014201662,1.0018756,1.6491247,0.03819918144611187,0.09549795361527967,0.01637107776261937,0.06548431105047749
96,16,0.014126614,0.94079447,1.0904784,0.036834924965893585,0.08731241473396999,0.013642564802182811,0.06002728512960437
960,16,0.0141287185,0.96359855,1.6688004,0.02592087312414734,0.08049113233287858,0.010914051841746248,0.0504774897680764
97,1,0.014161759,0.937568,1.0006431,0.036834924965893585,0.08867667121418826,0.01227830832196453,0.0572987721691678
98,2,0.014611409,0.87460345,1.0515863,0.03547066848567531,0.08867667121418826,0.013642564802182811,0.06275579809004093
99,3,0.014353321,0.92260385,2.9914434,0.03547066848567531,0.08867667121418826,0.01637107776261937,0.06684856753069578
