config,network,rmse,mape,VaR_1_0,VaR_10_0,VaR_0_1,VaR_5_0
219,11,0.014146681,0.9611867,0.036834924965893585,0.09004092769440655,0.013642564802182811,0.058663028649386086
615,7,0.014205653,1.0026989,0.03547066848567531,0.0927694406548431,0.013642564802182811,0.058663028649386086
874,10,0.014116533,0.9094073,0.03547066848567531,0.08731241473396999,0.01227830832196453,0.0572987721691678
957,13,0.014206478,1.0035195,0.036834924965893585,0.0927694406548431,0.013642564802182811,0.061391541609822645
378,10,0.014120101,0.92169875,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.06002728512960437
358,6,0.014275962,0.9425471,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.06002728512960437
700,12,0.014128852,0.93764573,0.036834924965893585,0.08731241473396999,0.013642564802182811,0.06002728512960437
634,10,0.014110628,0.9074351,0.034106412005457026,0.08458390177353342,0.010914051841746248,0.05593451568894952
856,8,0.014907273,0.91064304,0.034106412005457026,0.0941336971350614,0.013642564802182811,0.06412005457025921
891,11,0.014193884,0.99385405,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.0572987721691678
253,13,0.01420385,0.9966261,0.034106412005457026,0.08867667121418826,0.013642564802182811,0.058663028649386086
201,9,0.014144711,0.9591897,0.036834924965893585,0.08867667121418826,0.01227830832196453,0.06002728512960437
125,13,0.014201514,0.9902692,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.058663028649386086
237,13,0.014210214,0.999517,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.058663028649386086
359,7,0.01419961,1.007639,0.034106412005457026,0.08731241473396999,0.013642564802182811,0.058663028649386086
616,8,0.015316105,0.93761456,0.03819918144611187,0.08867667121418826,0.015006821282401092,0.06548431105047749
22,6,0.014355925,0.92008024,0.034106412005457026,0.08867667121418826,0.01227830832196453,0.061391541609822645
701,13,0.014205859,0.9909865,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.06002728512960437
857,9,0.014201524,0.99508905,0.034106412005457026,0.09004092769440655,0.01227830832196453,0.058663028649386086
617,9,0.014196401,1.0018784,0.040927694406548434,0.09686221009549795,0.017735334242837655,0.07094133697135062
411,11,0.014175966,0.9898237,0.03547066848567531,0.09140518417462483,0.01227830832196453,0.058663028649386086
576,16,0.014124681,0.9577182,0.034106412005457026,0.08731241473396999,0.01227830832196453,0.0572987721691678
336,16,0.014120936,0.908678,0.03547066848567531,0.08731241473396999,0.01227830832196453,0.06002728512960437
577,1,0.014286812,0.83282614,0.03547066848567531,0.08731241473396999,0.013642564802182811,0.061391541609822645
337,1,0.014112261,0.93217045,0.03547066848567531,0.08731241473396999,0.01227830832196453,0.06002728512960437
578,2,0.014250458,0.9841781,0.03956343792633015,0.09549795361527967,0.015006821282401092,0.06548431105047749
338,2,0.0144434525,0.90165824,0.034106412005457026,0.08867667121418826,0.015006821282401092,0.061391541609822645
579,3,0.0142368805,0.9522852,0.03137789904502047,0.08321964529331514,0.009549795361527967,0.05593451568894952
526,14,0.014100307,0.965599,0.036834924965893585,0.09004092769440655,0.01227830832196453,0.06275579809004093
339,3,0.014356608,0.9103026,0.03547066848567531,0.08867667121418826,0.010914051841746248,0.06275579809004093
34,2,0.014574822,0.8920945,0.03547066848567531,0.09004092769440655,0.013642564802182811,0.06275579809004093
527,15,0.014208052,1.0096109,0.03547066848567531,0.09004092769440655,0.01227830832196453,0.058663028649386086
734,14,0.014108842,0.97111547,0.03547066848567531,0.09004092769440655,0.01227830832196453,0.061391541609822645
108,12,0.01410034,0.90467006,0.034106412005457026,0.08731241473396999,0.01227830832196453,0.061391541609822645
16,16,0.014139736,0.9422045,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.058663028649386086
782,14,0.014119575,0.9645787,0.036834924965893585,0.09004092769440655,0.01227830832196453,0.06002728512960437
302,14,0.014074305,0.9542874,0.03274215552523874,0.08731241473396999,0.01227830832196453,0.0572987721691678
735,15,0.014208157,0.9867426,0.034106412005457026,0.09140518417462483,0.013642564802182811,0.058663028649386086
816,16,0.014117641,0.9316822,0.03547066848567531,0.08731241473396999,0.01227830832196453,0.0572987721691678
478,14,0.014114878,0.9692157,0.036834924965893585,0.09004092769440655,0.01227830832196453,0.06002728512960437
836,4,0.014703971,0.89962107,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.06002728512960437
142,14,0.014102953,0.97742456,0.03547066848567531,0.09004092769440655,0.01227830832196453,0.061391541609822645
427,11,0.014188003,1.002672,0.03547066848567531,0.09004092769440655,0.01227830832196453,0.058663028649386086
817,1,0.014121773,0.9380089,0.036834924965893585,0.09004092769440655,0.01227830832196453,0.061391541609822645
109,13,0.014206378,1.0014951,0.034106412005457026,0.08867667121418826,0.01227830832196453,0.058663028649386086
32,16,0.014127647,0.94034815,0.03547066848567531,0.08867667121418826,0.013642564802182811,0.061391541609822645
80,16,0.014125205,0.9429978,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.06002728512960437
180,4,0.015154788,0.63517815,0.030013642564802184,0.08185538881309687,0.010914051841746248,0.054570259208731244
783,15,0.0142049845,1.0137923,0.034106412005457026,0.09140518417462483,0.013642564802182811,0.058663028649386086
303,15,0.014207331,1.004886,0.02455661664392906,0.07776261937244201,0.01227830832196453,0.0504774897680764
684,12,0.014127267,0.9321379,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.058663028649386086
837,5,0.01420186,1.0092632,0.034106412005457026,0.09140518417462483,0.01227830832196453,0.058663028649386086
395,11,0.014154082,0.9578166,0.036834924965893585,0.08867667121418826,0.013642564802182811,0.06002728512960437
818,2,0.014470943,0.94791585,0.034106412005457026,0.08867667121418826,0.013642564802182811,0.0572987721691678
560,16,0.0141440295,0.9655616,0.03547066848567531,0.08731241473396999,0.01227830832196453,0.05593451568894952
181,5,0.014202597,0.99339896,0.034106412005457026,0.09140518417462483,0.013642564802182811,0.058663028649386086
479,15,0.014209418,1.007041,0.034106412005457026,0.09004092769440655,0.013642564802182811,0.0572987721691678
143,15,0.014204368,0.987897,0.03274215552523874,0.09004092769440655,0.013642564802182811,0.058663028649386086
561,1,0.014184524,0.9195087,0.036834924965893585,0.08867667121418826,0.013642564802182811,0.06002728512960437
596,4,0.014659981,0.95628244,0.01637107776261937,0.058663028649386086,0.0068212824010914054,0.04229195088676671
838,6,0.014388804,0.929712,0.036834924965893585,0.09140518417462483,0.013642564802182811,0.06548431105047749
923,11,0.0142101925,1.0075678,0.036834924965893585,0.0941336971350614,0.013642564802182811,0.06412005457025921
819,3,0.01426826,0.94640356,0.03274215552523874,0.08867667121418826,0.01227830832196453,0.0572987721691678
685,13,0.014200456,1.0030196,0.036834924965893585,0.09140518417462483,0.013642564802182811,0.058663028649386086
597,5,0.014196602,0.9873689,0.03274215552523874,0.09004092769440655,0.01227830832196453,0.058663028649386086
544,16,0.0141459685,0.94070536,0.036834924965893585,0.09004092769440655,0.01227830832196453,0.0572987721691678
562,2,0.014403386,0.933377,0.03547066848567531,0.08867667121418826,0.01637107776261937,0.06275579809004093
182,6,0.014330129,0.9159341,0.034106412005457026,0.09004092769440655,0.010914051841746248,0.06002728512960437
750,14,0.014108246,0.964414,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.058663028649386086
839,7,0.014195696,0.9957294,0.03547066848567531,0.09140518417462483,0.01227830832196453,0.058663028649386086
651,11,0.0141531965,0.9736956,0.036834924965893585,0.09004092769440655,0.01227830832196453,0.058663028649386086
286,14,0.01403139,0.9455948,0.03547066848567531,0.09140518417462483,0.01227830832196453,0.06548431105047749
545,1,0.01415959,0.89393723,0.036834924965893585,0.09004092769440655,0.01227830832196453,0.06002728512960437
82,2,0.014576792,0.8925749,0.036834924965893585,0.08867667121418826,0.01227830832196453,0.06412005457025921
183,7,0.014203393,0.99950045,0.036834924965893585,0.09140518417462483,0.015006821282401092,0.058663028649386086
907,11,0.01416673,0.98619246,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.06002728512960437
940,12,0.014141359,0.93653345,0.03274215552523874,0.08458390177353342,0.01227830832196453,0.05320600272851296
668,12,0.014128697,0.94627,0.036834924965893585,0.08867667121418826,0.013642564802182811,0.06002728512960437
270,14,0.014024702,0.95124173,0.03137789904502047,0.08731241473396999,0.009549795361527967,0.061391541609822645
563,3,0.014423188,0.9061037,0.03547066848567531,0.08594815825375171,0.010914051841746248,0.06002728512960437
598,6,0.014413025,0.8909754,0.03547066848567531,0.08185538881309687,0.01227830832196453,0.06548431105047749
546,2,0.014393833,0.96574056,0.03547066848567531,0.09140518417462483,0.01637107776261937,0.0572987721691678
496,16,0.014140095,0.95197225,0.034106412005457026,0.08731241473396999,0.013642564802182811,0.0572987721691678
460,12,0.014134273,0.9223263,0.03547066848567531,0.09004092769440655,0.013642564802182811,0.06002728512960437
751,15,0.014206309,0.9987246,0.034106412005457026,0.09004092769440655,0.013642564802182811,0.058663028649386086
287,15,0.014204807,0.99781847,0.02455661664392906,0.07776261937244201,0.010914051841746248,0.0504774897680764
718,14,0.0140963,0.9648894,0.036834924965893585,0.09004092769440655,0.01227830832196453,0.06002728512960437
599,7,0.014175357,0.9968358,0.034106412005457026,0.09004092769440655,0.013642564802182811,0.058663028649386086
184,8,0.01497448,0.94014835,0.03547066848567531,0.09140518417462483,0.01637107776261937,0.06275579809004093
497,1,0.014182723,0.9186985,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.06002728512960437
512,16,0.014120789,0.9386879,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.058663028649386086
766,14,0.0141155915,0.97272104,0.034106412005457026,0.08867667121418826,0.01227830832196453,0.0572987721691678
547,3,0.014398211,0.9020583,0.03547066848567531,0.08731241473396999,0.010914051841746248,0.06412005457025921
271,15,0.014130489,0.9496561,0.036834924965893585,0.09004092769440655,0.013642564802182811,0.058663028649386086
941,13,0.014207733,0.99133825,0.03819918144611187,0.0941336971350614,0.017735334242837655,0.06684856753069578
669,13,0.014203607,1.0128487,0.03547066848567531,0.09140518417462483,0.015006821282401092,0.058663028649386086
513,1,0.014173745,0.93236774,0.036834924965893585,0.09004092769440655,0.01227830832196453,0.061391541609822645
444,12,0.014116732,0.9378878,0.036834924965893585,0.08867667121418826,0.013642564802182811,0.06002728512960437
498,2,0.014475434,0.9134404,0.03819918144611187,0.08867667121418826,0.013642564802182811,0.061391541609822645
461,13,0.014211596,1.0008557,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.058663028649386086
719,15,0.014203024,0.9885799,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.058663028649386086
185,9,0.014194882,0.9996558,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.058663028649386086
958,14,0.014115096,0.9680125,0.020463847203274217,0.07639836289222374,0.010914051841746248,0.04911323328785812
6,6,0.014336933,0.90196013,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.06684856753069578
514,2,0.014554988,0.87669826,0.036834924965893585,0.09004092769440655,0.015006821282401092,0.06275579809004093
36,4,0.014802972,0.9476671,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.058663028649386086
67,3,0.014487809,0.8786309,0.036834924965893585,0.08731241473396999,0.010914051841746248,0.06548431105047749
767,15,0.014204829,1.0011322,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.058663028649386086
254,14,0.01410783,0.9601695,0.036834924965893585,0.09004092769440655,0.01227830832196453,0.061391541609822645
126,14,0.014111944,0.9644838,0.036834924965893585,0.09004092769440655,0.01227830832196453,0.061391541609822645
499,3,0.014370223,0.89098424,0.03547066848567531,0.08594815825375171,0.010914051841746248,0.061391541609822645
875,11,0.014189558,0.9905004,0.034106412005457026,0.08594815825375171,0.013642564802182811,0.058663028649386086
238,14,0.014105328,0.9557352,0.036834924965893585,0.09004092769440655,0.01227830832196453,0.06002728512960437
202,10,0.014119824,0.9193723,0.03547066848567531,0.08867667121418826,0.013642564802182811,0.06275579809004093
445,13,0.014204565,0.9991715,0.034106412005457026,0.08731241473396999,0.01227830832196453,0.058663028649386086
379,11,0.014200118,0.98980105,0.036834924965893585,0.09140518417462483,0.01227830832196453,0.058663028649386086
72,8,0.014931651,0.92438054,0.034106412005457026,0.0927694406548431,0.017735334242837655,0.06412005457025921
635,11,0.014183558,0.9898247,0.034106412005457026,0.08458390177353342,0.01227830832196453,0.054570259208731244
5,5,0.014209188,1.0145509,0.03547066848567531,0.09004092769440655,0.01227830832196453,0.06002728512960437
959,15,0.0142057985,0.9991375,0.036834924965893585,0.0941336971350614,0.015006821282401092,0.06548431105047749
515,3,0.014401854,0.892537,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.06275579809004093
702,14,0.0141154695,0.96819097,0.03547066848567531,0.09004092769440655,0.013642564802182811,0.06002728512960437
360,8,0.015019077,0.9366008,0.036834924965893585,0.0927694406548431,0.015006821282401092,0.061391541609822645
858,10,0.01411035,0.9299945,0.03547066848567531,0.08594815825375171,0.010914051841746248,0.05593451568894952
618,10,0.014095385,0.9025732,0.03274215552523874,0.08458390177353342,0.01227830832196453,0.05593451568894952
255,15,0.014201447,1.0026784,0.034106412005457026,0.09004092769440655,0.01227830832196453,0.058663028649386086
127,15,0.014209327,0.9963989,0.036834924965893585,0.09140518417462483,0.015006821282401092,0.06002728512960437
50,2,0.014490308,0.90126187,0.03819918144611187,0.08731241473396999,0.015006821282401092,0.06275579809004093
239,15,0.014206324,0.9896503,0.034106412005457026,0.09004092769440655,0.013642564802182811,0.058663028649386086
38,6,0.014351969,0.8992729,0.034106412005457026,0.09004092769440655,0.013642564802182811,0.06275579809004093
892,12,0.014121268,0.93037677,0.03547066848567531,0.08731241473396999,0.01227830832196453,0.058663028649386086
361,9,0.014207551,1.0010369,0.036834924965893585,0.09140518417462483,0.013642564802182811,0.06002728512960437
703,15,0.014204038,1.0046406,0.036834924965893585,0.09140518417462483,0.013642564802182811,0.058663028649386086
220,12,0.014093516,0.9130563,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.06002728512960437
24,8,0.015258701,0.914129,0.03547066848567531,0.09549795361527967,0.019099590723055934,0.06548431105047749
893,13,0.014209398,1.0089922,0.03547066848567531,0.0927694406548431,0.013642564802182811,0.058663028649386086
221,13,0.014204194,0.99173635,0.03547066848567531,0.08867667121418826,0.015006821282401092,0.058663028649386086
412,12,0.014133649,0.92900985,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.06002728512960437
58,10,0.0141279185,0.91932076,0.03547066848567531,0.08867667121418826,0.013642564802182811,0.058663028649386086
340,4,0.014581636,0.9676462,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.06002728512960437
413,13,0.0142086465,0.99442667,0.03274215552523874,0.08731241473396999,0.013642564802182811,0.058663028649386086
341,5,0.014202144,1.0117573,0.03547066848567531,0.09140518417462483,0.01227830832196453,0.058663028649386086
528,16,0.014141543,0.94601095,0.036834924965893585,0.08731241473396999,0.01227830832196453,0.0572987721691678
160,16,0.014103584,0.94000816,0.03547066848567531,0.08867667121418826,0.015006821282401092,0.06002728512960437
529,1,0.0141789215,0.9180982,0.03547066848567531,0.09004092769440655,0.01227830832196453,0.061391541609822645
161,1,0.014187342,0.9264298,0.036834924965893585,0.08867667121418826,0.01227830832196453,0.0572987721691678
342,6,0.014311543,0.9308203,0.036834924965893585,0.09004092769440655,0.01227830832196453,0.06275579809004093
53,5,0.01420147,0.9995902,0.034106412005457026,0.09140518417462483,0.01227830832196453,0.058663028649386086
736,16,0.014143675,0.948953,0.036834924965893585,0.08731241473396999,0.01227830832196453,0.0572987721691678
343,7,0.014201717,1.0056053,0.034106412005457026,0.08867667121418826,0.01227830832196453,0.058663028649386086
162,2,0.014625472,0.8572316,0.03547066848567531,0.08867667121418826,0.013642564802182811,0.06275579809004093
737,1,0.014132251,0.95529,0.036834924965893585,0.08867667121418826,0.01227830832196453,0.058663028649386086
530,2,0.014488318,0.9467628,0.03547066848567531,0.08867667121418826,0.01637107776261937,0.06002728512960437
320,16,0.014116301,0.92892146,0.036834924965893585,0.09004092769440655,0.013642564802182811,0.06275579809004093
800,16,0.014114523,0.93243533,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.0572987721691678
344,8,0.01511497,0.9067573,0.03547066848567531,0.0927694406548431,0.01637107776261937,0.06412005457025921
784,16,0.0141028585,0.9353482,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.06002728512960437
304,16,0.014120056,0.9474966,0.036834924965893585,0.08867667121418826,0.013642564802182811,0.061391541609822645
738,2,0.0144489985,0.9275292,0.034106412005457026,0.09004092769440655,0.013642564802182811,0.061391541609822645
163,3,0.014357064,0.91529626,0.036834924965893585,0.08867667121418826,0.015006821282401092,0.06684856753069578
321,1,0.014141097,0.9016434,0.036834924965893585,0.09140518417462483,0.013642564802182811,0.06002728512960437
801,1,0.0141401375,0.946689,0.036834924965893585,0.09140518417462483,0.013642564802182811,0.058663028649386086
531,3,0.014419947,0.89603,0.03547066848567531,0.08867667121418826,0.013642564802182811,0.06275579809004093
785,1,0.0141116865,0.95342493,0.036834924965893585,0.08867667121418826,0.01227830832196453,0.061391541609822645
305,1,0.014334243,0.9638064,0.03274215552523874,0.08594815825375171,0.01227830832196453,0.05320600272851296
11,11,0.014140367,0.91925895,0.03547066848567531,0.08867667121418826,0.013642564802182811,0.06002728512960437
48,16,0.014125557,0.9285985,0.03547066848567531,0.08867667121418826,0.013642564802182811,0.061391541609822645
144,16,0.01414609,0.92710805,0.036834924965893585,0.08731241473396999,0.013642564802182811,0.0572987721691678
322,2,0.014476178,0.88126844,0.03547066848567531,0.08867667121418826,0.015006821282401092,0.06275579809004093
802,2,0.014449134,0.931463,0.034106412005457026,0.08867667121418826,0.01227830832196453,0.058663028649386086
345,9,0.014189019,1.0041088,0.036834924965893585,0.09140518417462483,0.01227830832196453,0.058663028649386086
739,3,0.014395412,0.945759,0.03274215552523874,0.08731241473396999,0.015006821282401092,0.061391541609822645
306,2,0.0145244645,0.88889384,0.03819918144611187,0.0927694406548431,0.01227830832196453,0.06821282401091405
786,2,0.014509972,0.8977258,0.03547066848567531,0.09004092769440655,0.01227830832196453,0.058663028649386086
145,1,0.014179149,0.90150744,0.036834924965893585,0.08867667121418826,0.013642564802182811,0.06002728512960437
84,4,0.014957959,0.7718327,0.034106412005457026,0.08867667121418826,0.01227830832196453,0.06548431105047749
428,12,0.014126008,0.9355501,0.036834924965893585,0.08867667121418826,0.01227830832196453,0.06002728512960437
820,4,0.014716222,0.89056677,0.020463847203274217,0.06684856753069578,0.009549795361527967,0.04229195088676671
686,14,0.014118265,0.9668732,0.036834924965893585,0.09004092769440655,0.01227830832196453,0.06002728512960437
323,3,0.014341277,0.919103,0.034106412005457026,0.08867667121418826,0.010914051841746248,0.06412005457025921
146,2,0.014569423,0.8808008,0.036834924965893585,0.08867667121418826,0.013642564802182811,0.061391541609822645
564,4,0.014593394,0.9745313,0.021828103683492497,0.0723055934515689,0.010914051841746248,0.04638472032742155
803,3,0.014306311,0.92810416,0.034106412005457026,0.08867667121418826,0.013642564802182811,0.058663028649386086
821,5,0.014202187,0.9962546,0.03547066848567531,0.09140518417462483,0.01227830832196453,0.058663028649386086
307,3,0.014247082,0.8957975,0.03274215552523874,0.08731241473396999,0.010914051841746248,0.06002728512960437
787,3,0.014306452,0.91692007,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.061391541609822645
840,8,0.015144067,0.91023654,0.036834924965893585,0.09549795361527967,0.01227830832196453,0.06275579809004093
396,12,0.014141069,0.93835,0.036834924965893585,0.08867667121418826,0.01227830832196453,0.06002728512960437
565,5,0.014209648,1.0062467,0.03547066848567531,0.09140518417462483,0.01227830832196453,0.06002728512960437
687,15,0.014205569,0.9962647,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.058663028649386086
429,13,0.01420563,1.0038185,0.03274215552523874,0.08867667121418826,0.013642564802182811,0.058663028649386086
147,3,0.014419047,0.91015416,0.034106412005457026,0.08867667121418826,0.013642564802182811,0.06684856753069578
752,16,0.014124404,0.9362584,0.03547066848567531,0.08731241473396999,0.01227830832196453,0.0572987721691678
548,4,0.014673539,0.9647219,0.0286493860845839,0.08185538881309687,0.010914051841746248,0.054570259208731244
822,6,0.014430785,0.91796994,0.036834924965893585,0.09004092769440655,0.013642564802182811,0.06412005457025921
288,16,0.014163681,0.9810042,0.034106412005457026,0.08731241473396999,0.01227830832196453,0.058663028649386086
924,12,0.014132455,0.96206313,0.034106412005457026,0.08731241473396999,0.01227830832196453,0.05593451568894952
841,9,0.014180629,0.9883738,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.058663028649386086
753,1,0.014128673,0.9489258,0.036834924965893585,0.08867667121418826,0.010914051841746248,0.058663028649386086
289,1,0.014640327,1.0180796,0.02592087312414734,0.08049113233287858,0.01637107776261937,0.054570259208731244
397,13,0.014194062,0.9867342,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.058663028649386086
566,6,0.014323804,0.9417645,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.06002728512960437
823,7,0.014205727,1.0103937,0.034106412005457026,0.08867667121418826,0.013642564802182811,0.058663028649386086
549,5,0.014206639,0.9966072,0.03274215552523874,0.08867667121418826,0.01227830832196453,0.058663028649386086
652,12,0.014127941,0.9286275,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.058663028649386086
272,16,0.014192494,0.9496619,0.03274215552523874,0.08594815825375171,0.010914051841746248,0.05320600272851296
942,14,0.014113313,0.9874376,0.019099590723055934,0.07366984993178717,0.0068212824010914054,0.047748976807639835
754,2,0.014486926,0.95389646,0.034106412005457026,0.09140518417462483,0.013642564802182811,0.058663028649386086
567,7,0.014209569,1.0039184,0.034106412005457026,0.09004092769440655,0.01227830832196453,0.058663028649386086
55,7,0.014205397,1.0021749,0.034106412005457026,0.09140518417462483,0.013642564802182811,0.058663028649386086
273,1,0.014537016,1.075449,0.02455661664392906,0.07503410641200546,0.010914051841746248,0.05184174624829468
908,12,0.014158501,0.9703042,0.036834924965893585,0.08867667121418826,0.01227830832196453,0.06002728512960437
462,14,0.014116985,0.96553385,0.036834924965893585,0.09004092769440655,0.01227830832196453,0.06002728512960437
824,8,0.015009119,0.94319886,0.03547066848567531,0.0927694406548431,0.015006821282401092,0.06275579809004093
925,13,0.014197469,0.985543,0.036834924965893585,0.09549795361527967,0.017735334242837655,0.06821282401091405
186,10,0.014111882,0.9170605,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.061391541609822645
29,13,0.014204621,0.9994248,0.03547066848567531,0.09140518417462483,0.013642564802182811,0.058663028649386086
768,16,0.014125986,0.94314224,0.03274215552523874,0.08731241473396999,0.013642564802182811,0.0572987721691678
670,14,0.014095007,0.95613277,0.036834924965893585,0.08867667121418826,0.01227830832196453,0.061391541609822645
274,2,0.014201396,0.98725945,0.03819918144611187,0.09140518417462483,0.013642564802182811,0.06275579809004093
653,13,0.014208535,0.9949081,0.03274215552523874,0.08867667121418826,0.013642564802182811,0.058663028649386086
568,8,0.015197407,0.91926324,0.03547066848567531,0.0927694406548431,0.013642564802182811,0.061391541609822645
755,3,0.014263827,0.9147018,0.03274215552523874,0.08731241473396999,0.013642564802182811,0.05593451568894952
943,15,0.014201765,0.9988102,0.036834924965893585,0.09686221009549795,0.01637107776261937,0.06957708049113233
516,4,0.014493647,0.9167052,0.03547066848567531,0.08867667121418826,0.013642564802182811,0.06002728512960437
550,6,0.014309179,0.9171074,0.03547066848567531,0.08867667121418826,0.010914051841746248,0.06002728512960437
769,1,0.014190379,0.9289587,0.036834924965893585,0.09004092769440655,0.010914051841746248,0.058663028649386086
720,16,0.014142799,0.94456667,0.036834924965893585,0.08731241473396999,0.01227830832196453,0.05593451568894952
446,14,0.014110995,0.9735539,0.03547066848567531,0.09004092769440655,0.01227830832196453,0.06002728512960437
290,2,0.01447992,0.90468264,0.03819918144611187,0.09140518417462483,0.01227830832196453,0.06684856753069578
463,15,0.014205672,0.9958303,0.03274215552523874,0.09004092769440655,0.013642564802182811,0.058663028649386086
825,9,0.014209366,1.0002482,0.03547066848567531,0.09004092769440655,0.01227830832196453,0.058663028649386086
909,13,0.014198792,0.9973899,0.036834924965893585,0.09140518417462483,0.013642564802182811,0.058663028649386086
96,16,0.014117955,0.9383366,0.036834924965893585,0.08867667121418826,0.015006821282401092,0.058663028649386086
721,1,0.014143262,0.94626284,0.03547066848567531,0.08867667121418826,0.013642564802182811,0.058663028649386086
517,5,0.014206853,0.9899775,0.03274215552523874,0.09004092769440655,0.01227830832196453,0.058663028649386086
551,7,0.014205113,1.0000976,0.03274215552523874,0.09140518417462483,0.01227830832196453,0.058663028649386086
500,4,0.014642901,0.9568148,0.021828103683492497,0.0723055934515689,0.010914051841746248,0.047748976807639835
275,3,0.014390506,0.9619216,0.027285129604365622,0.08594815825375171,0.009549795361527967,0.06412005457025921
203,11,0.014118097,0.94015896,0.036834924965893585,0.08867667121418826,0.013642564802182811,0.06002728512960437
569,9,0.014203429,1.0118207,0.036834924965893585,0.09140518417462483,0.015006821282401092,0.058663028649386086
671,15,0.014204378,1.0028324,0.034106412005457026,0.08867667121418826,0.01227830832196453,0.058663028649386086
256,16,0.014117008,0.9343306,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.06002728512960437
128,16,0.014106596,0.9221482,0.03547066848567531,0.08731241473396999,0.01227830832196453,0.06002728512960437
60,12,0.014110319,0.921952,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.058663028649386086
291,3,0.014310232,0.9201381,0.030013642564802184,0.08594815825375171,0.009549795361527967,0.06275579809004093
859,11,0.014147635,0.9660996,0.036834924965893585,0.08867667121418826,0.01227830832196453,0.06002728512960437
722,2,0.014571106,0.8976143,0.03547066848567531,0.09004092769440655,0.013642564802182811,0.06412005457025921
77,13,0.014204499,0.9950356,0.034106412005457026,0.09004092769440655,0.01227830832196453,0.058663028649386086
447,15,0.014201447,1.0088801,0.03137789904502047,0.08594815825375171,0.01227830832196453,0.0572987721691678
362,10,0.0141277155,0.9251609,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.058663028649386086
257,1,0.014150776,0.9804282,0.03137789904502047,0.08594815825375171,0.01227830832196453,0.05593451568894952
129,1,0.014188095,0.9043356,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.06002728512960437
552,8,0.015191854,0.92342925,0.036834924965893585,0.0927694406548431,0.013642564802182811,0.061391541609822645
704,16,0.014117438,0.9253595,0.03547066848567531,0.08731241473396999,0.01227830832196453,0.0572987721691678
619,11,0.014173364,0.97494525,0.034106412005457026,0.08458390177353342,0.01227830832196453,0.054570259208731244
518,6,0.014375062,0.9117604,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.06412005457025921
876,12,0.01411705,0.9413213,0.03547066848567531,0.08867667121418826,0.013642564802182811,0.06002728512960437
705,1,0.014131463,0.9506681,0.036834924965893585,0.08867667121418826,0.01227830832196453,0.05593451568894952
240,16,0.01411229,0.93425626,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.058663028649386086
57,9,0.014198206,1.0060706,0.03547066848567531,0.09140518417462483,0.01227830832196453,0.058663028649386086
600,8,0.015241459,0.8878901,0.03137789904502047,0.08731241473396999,0.01227830832196453,0.06002728512960437
770,2,0.014432689,0.8928216,0.03547066848567531,0.08867667121418826,0.013642564802182811,0.061391541609822645
636,12,0.014137821,0.9475336,0.03819918144611187,0.09549795361527967,0.015006821282401092,0.07366984993178717
258,2,0.014326239,1.0333698,0.030013642564802184,0.09004092769440655,0.013642564802182811,0.058663028649386086
723,3,0.014368176,0.9183379,0.03547066848567531,0.08867667121418826,0.013642564802182811,0.06548431105047749
241,1,0.014189368,0.94281423,0.03547066848567531,0.08867667121418826,0.01227830832196453,0.05593451568894952
86,6,0.014323534,0.9209445,0.03547066848567531,0.08867667121418826,0.010914051841746248,0.06548431105047749
